"","SampleID","Pos","Valid_cov","Methylation_percent","N_mod","N_canon","N_other_mod","N_delete","N_fail","N_diff","N_nocall"
"46401","T21-087",129467482,9,44.44,4,5,0,0,1,0,0
"46402","T21-087",129467509,8,87.5,7,1,0,0,1,0,1
"46403","T21-087",129467531,9,77.78,7,2,0,0,1,0,0
"46404","T21-087",129467538,9,88.89,8,1,0,1,0,0,0
"46405","T21-087",129467545,9,55.56,5,4,0,0,1,0,0
"46406","T21-087",129467587,4,50,2,2,0,0,2,3,1
"46407","T21-087",129467594,6,50,3,3,0,1,1,1,1
"46408","T21-087",129467633,10,40,4,6,0,0,0,0,0
"46409","T21-087",129467668,8,87.5,7,1,0,2,0,0,0
"46410","T21-087",129467670,7,85.71,6,1,0,1,0,1,1
"46411","T21-087",129467829,5,80,4,1,0,2,2,0,0
"46412","T21-087",129467856,5,80,4,1,0,0,0,1,0
"46413","T21-107",129440282,1,100,1,0,0,0,0,0,0
"46414","T21-107",129440289,1,100,1,0,0,0,0,0,0
"46415","T21-107",129440417,1,0,0,1,0,0,0,0,0
"46416","T21-107",129440506,1,0,0,1,0,0,0,0,0
"46417","T21-107",129440574,1,0,0,1,0,0,0,0,0
"46418","T21-107",129440616,1,0,0,1,0,0,0,0,0
"46419","T21-107",129440768,1,0,0,1,0,0,0,0,0
"46420","T21-107",129440832,1,100,1,0,0,0,0,0,0
"46421","T21-107",129440848,1,0,0,1,0,0,0,0,0
"46422","T21-107",129440888,1,100,1,0,0,0,0,0,0
"46423","T21-107",129440920,1,100,1,0,0,0,0,0,0
"46424","T21-107",129441319,1,0,0,1,0,0,0,0,0
"46425","T21-107",129441336,1,0,0,1,0,0,0,0,0
"46426","T21-107",129441544,1,100,1,0,0,0,0,0,0
"46427","T21-107",129441559,1,100,1,0,0,0,0,0,0
"46428","T21-107",129441612,1,0,0,1,0,0,0,0,0
"46429","T21-107",129441669,1,100,1,0,0,0,0,0,0
"46430","T21-107",129441688,1,0,0,1,0,0,0,0,0
"46431","T21-107",129441718,1,0,0,1,0,0,0,0,0
"46432","T21-107",129441750,1,100,1,0,0,0,0,0,0
"46433","T21-107",129441823,1,0,0,1,0,0,0,0,0
"46434","T21-107",129441890,1,0,0,1,0,0,0,0,0
"46435","T21-107",129442015,1,100,1,0,0,0,0,0,0
"46436","T21-107",129442072,1,0,0,1,0,0,0,0,0
"46437","T21-107",129442368,1,0,0,1,0,0,0,0,0
"46438","T21-107",129442392,1,100,1,0,0,0,0,0,0
"46439","T21-107",129442507,1,0,0,1,0,0,0,0,0
"46440","T21-107",129442567,1,100,1,0,0,0,0,0,0
"46441","T21-107",129442583,1,100,1,0,0,0,0,0,0
"46442","T21-107",129442760,1,100,1,0,0,0,0,0,0
"46443","T21-107",129442819,1,100,1,0,0,0,0,0,0
"46444","T21-107",129442906,1,0,0,1,0,0,0,0,0
"46445","T21-107",129442936,1,100,1,0,0,0,0,0,0
"46446","T21-107",129442963,1,0,0,1,0,0,0,0,0
"46447","T21-107",129442980,1,0,0,1,0,0,0,0,0
"46448","T21-107",129443075,1,100,1,0,0,0,0,0,0
"46449","T21-107",129443136,1,0,0,1,0,0,0,0,0
"46450","T21-107",129443197,1,0,0,1,0,0,0,0,0
"46451","T21-107",129443336,1,100,1,0,0,0,0,0,0
"46452","T21-107",129443376,1,100,1,0,0,0,0,0,0
"46453","T21-107",129443389,1,100,1,0,0,0,0,0,0
"46454","T21-107",129443395,1,100,1,0,0,0,0,0,0
"46455","T21-107",129443600,1,0,0,1,0,0,0,0,0
"46456","T21-107",129443623,1,0,0,1,0,0,0,0,0
"46457","T21-107",129443644,1,0,0,1,0,0,0,0,0
"46458","T21-107",129443647,1,100,1,0,0,0,0,0,0
"46459","T21-107",129443674,1,100,1,0,0,0,0,0,0
"46460","T21-107",129444102,1,100,1,0,0,0,0,0,0
"46461","T21-107",129444177,1,0,0,1,0,0,0,0,0
"46462","T21-107",129444186,1,0,0,1,0,0,0,0,0
"46463","T21-107",129444220,1,100,1,0,0,0,0,0,0
"46464","T21-107",129444332,1,100,1,0,0,0,0,0,0
"46465","T21-107",129444358,1,0,0,1,0,0,0,0,0
"46466","T21-107",129444608,1,0,0,1,0,0,0,0,0
"46467","T21-107",129444819,1,100,1,0,0,0,0,0,0
"46468","T21-107",129444861,1,100,1,0,0,0,0,0,0
"46469","T21-107",129444877,1,100,1,0,0,0,0,0,0
"46470","T21-107",129444939,1,0,0,1,0,0,0,0,0
"46471","T21-107",129445058,1,0,0,1,0,0,0,0,0
"46472","T21-107",129445423,1,100,1,0,0,0,0,0,0
"46473","T21-107",129445425,1,100,1,0,0,0,0,0,0
"46474","T21-107",129445551,1,0,0,1,0,0,0,0,0
"46475","T21-107",129445554,1,0,0,1,0,0,0,0,0
"46476","T21-107",129445597,1,100,1,0,0,0,0,0,0
"46477","T21-107",129445600,1,100,1,0,0,0,0,0,0
"46478","T21-107",129445753,1,0,0,1,0,0,0,0,0
"46479","T21-107",129445760,1,100,1,0,0,0,0,0,0
"46480","T21-107",129445882,1,100,1,0,0,0,0,0,0
"46481","T21-107",129445927,1,0,0,1,0,0,0,0,0
"46482","T21-107",129445992,1,0,0,1,0,0,0,0,0
"46483","T21-107",129446423,1,100,1,0,0,0,0,0,0
"46484","T21-107",129446494,1,0,0,1,0,0,0,0,0
"46485","T21-107",129446506,1,100,1,0,0,0,0,0,0
"46486","T21-107",129446548,1,100,1,0,0,0,0,0,0
"46487","T21-107",129446584,1,0,0,1,0,0,0,0,0
"46488","T21-107",129446878,1,0,0,1,0,0,0,0,0
"46489","T21-107",129447001,1,0,0,1,0,0,0,0,0
"46490","T21-107",129447122,1,0,0,1,0,0,0,0,0
"46491","T21-107",129447304,2,0,0,2,0,0,0,0,0
"46492","T21-107",129447351,2,100,2,0,0,0,0,0,0
"46493","T21-107",129447665,3,100,3,0,0,0,0,0,0
"46494","T21-107",129447690,3,66.67,2,1,0,0,0,0,0
"46495","T21-107",129447745,2,50,1,1,0,0,0,0,1
"46496","T21-107",129447759,2,50,1,1,0,0,0,0,0
"46497","T21-107",129447772,3,33.33,1,2,0,0,0,0,0
"46498","T21-107",129447853,3,100,3,0,0,0,0,0,0
"46499","T21-107",129447929,1,100,1,0,0,0,1,0,0
"46500","T21-107",129447941,1,100,1,0,0,0,0,1,0
"46501","T21-107",129448004,3,100,3,0,0,0,0,0,0
"46502","T21-107",129448021,2,100,2,0,0,0,1,0,0
"46503","T21-107",129448029,2,100,2,0,0,0,1,0,0
"46504","T21-107",129448120,2,100,2,0,0,0,0,1,0
"46505","T21-107",129448162,1,100,1,0,0,0,0,0,1
"46506","T21-107",129448220,1,100,1,0,0,0,0,0,0
"46507","T21-107",129448289,3,33.33,1,2,0,0,0,0,0
"46508","T21-107",129448381,3,33.33,1,2,0,0,0,0,0
"46509","T21-107",129448614,2,50,1,1,0,0,0,0,0
"46510","T21-107",129448635,3,66.67,2,1,0,0,0,0,0
"46511","T21-107",129448670,3,100,3,0,0,0,0,0,0
"46512","T21-107",129448787,3,33.33,1,2,0,0,0,0,0
"46513","T21-107",129448877,3,33.33,1,2,0,0,0,0,0
"46514","T21-107",129449359,3,0,0,3,0,0,0,0,0
"46515","T21-107",129449715,2,100,2,0,0,0,0,0,0
"46516","T21-107",129449843,3,33.33,1,2,0,0,0,0,0
"46517","T21-107",129449961,3,33.33,1,2,0,0,0,0,0
"46518","T21-107",129450023,2,50,1,1,0,0,0,0,0
"46519","T21-107",129450545,4,25,1,3,0,0,0,0,0
"46520","T21-107",129450754,4,50,2,2,0,0,0,0,0
"46521","T21-107",129450787,4,25,1,3,0,0,0,0,0
"46522","T21-107",129450860,2,100,2,0,0,0,2,0,0
"46523","T21-107",129450862,4,100,4,0,0,0,0,0,0
"46524","T21-107",129450890,4,100,4,0,0,0,0,0,0
"46525","T21-107",129450904,4,100,4,0,0,0,0,0,0
"46526","T21-107",129450914,4,50,2,2,0,0,0,0,0
"46527","T21-107",129450956,4,25,1,3,0,0,0,0,0
"46528","T21-107",129451212,4,75,3,1,0,0,0,0,0
"46529","T21-107",129451244,4,100,4,0,0,0,0,0,0
"46530","T21-107",129451263,3,100,3,0,0,0,1,0,0
"46531","T21-107",129451327,4,25,1,3,0,0,0,0,0
"46532","T21-107",129451358,4,0,0,4,0,0,0,0,0
"46533","T21-107",129451452,4,25,1,3,0,0,0,0,0
"46534","T21-107",129451832,3,66.67,2,1,0,0,1,0,0
"46535","T21-107",129452077,4,25,1,3,0,0,0,0,0
"46536","T21-107",129452399,4,25,1,3,0,0,0,0,0
"46537","T21-107",129452436,3,33.33,1,2,0,0,0,1,0
"46538","T21-107",129452704,4,50,2,2,0,0,0,0,0
"46539","T21-107",129452741,4,25,1,3,0,0,0,0,0
"46540","T21-107",129452776,4,25,1,3,0,0,0,0,0
"46541","T21-107",129452857,4,0,0,4,0,0,0,0,0
"46542","T21-107",129453039,3,66.67,2,1,0,0,1,0,0
"46543","T21-107",129453059,4,100,4,0,0,0,0,0,0
"46544","T21-107",129453190,4,75,3,1,0,0,0,0,0
"46545","T21-107",129453287,4,75,3,1,0,0,0,0,0
"46546","T21-107",129453331,4,25,1,3,0,0,0,0,0
"46547","T21-107",129453460,3,33.33,1,2,0,0,1,0,0
"46548","T21-107",129453695,4,100,4,0,0,0,0,0,0
"46549","T21-107",129453787,4,25,1,3,0,0,0,0,0
"46550","T21-107",129453815,4,25,1,3,0,0,0,0,0
"46551","T21-107",129453970,3,0,0,3,0,0,1,0,0
"46552","T21-107",129453982,4,25,1,3,0,0,0,0,0
"46553","T21-107",129454017,4,25,1,3,0,0,0,0,0
"46554","T21-107",129454092,3,66.67,2,1,0,0,1,0,0
"46555","T21-107",129454197,4,100,4,0,0,0,0,0,0
"46556","T21-107",129454317,4,50,2,2,0,0,0,0,0
"46557","T21-107",129454391,4,50,2,2,0,0,0,0,0
"46558","T21-107",129454420,4,75,3,1,0,0,0,0,0
"46559","T21-107",129454448,4,50,2,2,0,0,0,0,0
"46560","T21-107",129454851,3,66.67,2,1,0,0,1,0,0
"46561","T21-107",129454991,3,33.33,1,2,0,0,0,0,1
"46562","T21-107",129455023,4,25,1,3,0,0,0,0,0
"46563","T21-107",129455101,4,25,1,3,0,0,0,0,0
"46564","T21-107",129455256,3,33.33,1,2,0,1,1,0,0
"46565","T21-107",129455265,5,20,1,4,0,0,0,0,0
"46566","T21-107",129455452,4,0,0,4,0,0,1,0,0
"46567","T21-107",129455600,5,20,1,4,0,0,0,0,0
"46568","T21-107",129455626,5,20,1,4,0,0,0,0,0
"46569","T21-107",129455682,4,25,1,3,0,0,1,0,0
"46570","T21-107",129455692,5,60,3,2,0,0,0,0,0
"46571","T21-107",129455705,5,20,1,4,0,0,0,0,0
"46572","T21-107",129455768,4,25,1,3,0,0,1,0,0
"46573","T21-107",129455909,5,20,1,4,0,0,0,0,0
"46574","T21-107",129456229,4,100,4,0,0,0,1,0,0
"46575","T21-107",129456289,5,100,5,0,0,0,0,0,0
"46576","T21-107",129456304,5,80,4,1,0,0,0,0,0
"46577","T21-107",129456348,4,25,1,3,0,0,1,0,0
"46578","T21-107",129456415,5,60,3,2,0,0,0,0,0
"46579","T21-107",129456431,5,60,3,2,0,0,0,0,0
"46580","T21-107",129456441,5,100,5,0,0,0,0,0,0
"46581","T21-107",129456459,5,60,3,2,0,0,0,0,0
"46582","T21-107",129456599,4,100,4,0,0,0,0,1,0
"46583","T21-107",129456649,4,100,4,0,0,0,0,0,1
"46584","T21-107",129456897,4,100,4,0,0,0,1,0,0
"46585","T21-107",129456899,5,100,5,0,0,0,0,0,0
"46586","T21-107",129456918,5,20,1,4,0,0,0,0,0
"46587","T21-107",129457074,4,25,1,3,0,0,0,1,0
"46588","T21-107",129457083,4,25,1,3,0,0,1,0,0
"46589","T21-107",129457183,5,20,1,4,0,0,0,0,0
"46590","T21-107",129457251,4,75,3,1,0,0,0,1,0
"46591","T21-107",129457416,4,100,4,0,0,0,1,0,0
"46592","T21-107",129457433,5,80,4,1,0,0,0,0,0
"46593","T21-107",129457518,5,20,1,4,0,0,0,0,0
"46594","T21-107",129457547,5,20,1,4,0,0,0,0,0
"46595","T21-107",129457624,5,100,5,0,0,0,0,0,0
"46596","T21-107",129457677,4,25,1,3,0,0,1,0,0
"46597","T21-107",129457720,5,60,3,2,0,0,0,0,0
"46598","T21-107",129457781,4,75,3,1,0,0,1,0,0
"46599","T21-107",129457905,5,0,0,5,0,0,0,0,0
"46600","T21-107",129457968,4,100,4,0,0,1,0,0,0
"46601","T21-107",129458171,5,40,2,3,0,0,0,0,0
"46602","T21-107",129458203,5,20,1,4,0,0,0,0,0
"46603","T21-107",129458575,3,66.67,2,1,0,0,1,0,1
"46604","T21-107",129458741,5,60,3,2,0,0,0,0,0
"46605","T21-107",129458754,3,66.67,2,1,0,1,0,0,1
"46606","T21-107",129458910,4,50,2,2,0,1,0,0,0
"46607","T21-107",129459125,3,66.67,2,1,0,0,2,0,0
"46608","T21-107",129459219,4,25,1,3,0,0,1,0,0
"46609","T21-107",129459241,5,100,5,0,0,0,0,0,0
"46610","T21-107",129459377,6,100,6,0,0,0,0,0,0
"46611","T21-107",129459588,5,40,2,3,0,0,2,0,0
"46612","T21-107",129459659,7,85.71,6,1,0,0,0,0,0
"46613","T21-107",129459677,7,42.86,3,4,0,0,0,0,0
"46614","T21-107",129459891,6,33.33,2,4,0,0,0,0,1
"46615","T21-107",129460135,6,66.67,4,2,0,1,0,0,0
"46616","T21-107",129460138,6,66.67,4,2,0,1,0,0,0
"46617","T21-107",129460176,5,80,4,1,0,1,0,0,1
"46618","T21-107",129460184,6,100,6,0,0,0,1,0,0
"46619","T21-107",129460206,7,100,7,0,0,0,0,0,0
"46620","T21-107",129460265,7,100,7,0,0,0,0,0,0
"46621","T21-107",129460340,7,42.86,3,4,0,0,0,0,0
"46622","T21-107",129460368,7,100,7,0,0,0,0,0,0
"46623","T21-107",129460404,5,40,2,3,0,0,1,0,1
"46624","T21-107",129460655,6,66.67,4,2,0,0,1,0,0
"46625","T21-107",129460677,7,42.86,3,4,0,0,0,0,0
"46626","T21-107",129460710,7,85.71,6,1,0,0,0,0,0
"46627","T21-107",129460732,7,100,7,0,0,0,0,0,0
"46628","T21-107",129461062,7,85.71,6,1,0,0,1,0,0
"46629","T21-107",129461076,8,87.5,7,1,0,0,0,0,0
"46630","T21-107",129461110,8,75,6,2,0,0,0,0,0
"46631","T21-107",129461213,8,87.5,7,1,0,0,0,1,0
"46632","T21-107",129461334,8,75,6,2,0,0,0,0,1
"46633","T21-107",129461350,9,55.56,5,4,0,0,0,0,0
"46634","T21-107",129461444,9,66.67,6,3,0,0,0,0,0
"46635","T21-107",129461475,8,62.5,5,3,0,0,1,0,0
"46636","T21-107",129461497,9,66.67,6,3,0,0,0,0,0
"46637","T21-107",129461594,8,87.5,7,1,0,0,1,0,0
"46638","T21-107",129461635,9,100,9,0,0,0,0,0,0
"46639","T21-107",129461743,6,33.33,2,4,0,2,0,0,1
"46640","T21-107",129461750,6,33.33,2,4,0,0,1,0,2
"46641","T21-107",129461777,9,88.89,8,1,0,0,0,0,0
"46642","T21-107",129461962,6,33.33,2,4,0,0,2,1,0
"46643","T21-107",129462011,6,66.67,4,2,0,0,2,1,0
"46644","T21-107",129462022,8,62.5,5,3,0,0,1,0,0
"46645","T21-107",129462203,9,22.22,2,7,0,0,0,1,0
"46646","T21-107",129462368,9,44.44,4,5,0,0,1,0,0
"46647","T21-107",129462395,10,100,10,0,0,0,0,0,0
"46648","T21-107",129462464,7,42.86,3,4,0,0,1,2,0
"46649","T21-107",129462726,9,33.33,3,6,0,0,2,0,0
"46650","T21-107",129462736,11,45.45,5,6,0,0,0,0,0
"46651","T21-107",129462764,9,33.33,3,6,0,0,2,0,0
"46652","T21-107",129462827,11,36.36,4,7,0,0,0,0,0
"46653","T21-107",129462925,10,90,9,1,0,0,1,0,0
"46654","T21-107",129462979,10,60,6,4,0,0,0,0,1
"46655","T21-107",129463086,9,66.67,6,3,0,0,2,0,0
"46656","T21-107",129463105,11,90.91,10,1,0,0,0,0,0
"46657","T21-107",129463125,11,45.45,5,6,0,0,0,0,0
"46658","T21-107",129463196,8,25,2,6,0,0,2,0,1
"46659","T21-107",129463296,6,50,3,3,0,0,2,0,3
"46660","T21-107",129463526,9,88.89,8,1,0,0,1,1,0
"46661","T21-107",129463618,10,40,4,6,0,0,1,0,0
"46662","T21-107",129463647,8,25,2,6,0,1,1,1,0
"46663","T21-107",129463653,9,33.33,3,6,0,0,0,1,1
"46664","T21-107",129463738,10,40,4,6,0,0,1,0,0
"46665","T21-107",129463865,12,25,3,9,0,0,0,0,0
"46666","T21-107",129463900,11,18.18,2,9,0,0,1,0,0
"46667","T21-107",129463919,7,28.57,2,5,0,0,3,0,2
"46668","T21-107",129463960,11,18.18,2,9,0,0,0,1,0
"46669","T21-107",129464119,9,22.22,2,7,0,0,2,0,1
"46670","T21-107",129464145,9,44.44,4,5,0,2,1,0,0
"46671","T21-107",129464258,9,11.11,1,8,0,2,0,0,1
"46672","T21-107",129464472,7,57.14,4,3,0,0,4,0,1
"46673","T21-107",129464512,10,30,3,7,0,0,1,0,1
"46674","T21-107",129464515,9,33.33,3,6,0,0,1,1,1
"46675","T21-107",129464523,9,77.78,7,2,0,0,1,1,1
"46676","T21-107",129464561,10,100,10,0,0,0,0,1,1
"46677","T21-107",129464573,10,90,9,1,0,0,1,0,1
"46678","T21-107",129464608,13,84.62,11,2,0,0,0,0,0
"46679","T21-107",129464895,13,53.85,7,6,0,0,0,0,0
"46680","T21-107",129464974,9,66.67,6,3,0,1,1,0,2
"46681","T21-107",129464981,12,91.67,11,1,0,0,0,0,1
"46682","T21-107",129465108,12,16.67,2,10,0,0,0,1,2
"46683","T21-107",129465133,12,25,3,9,0,0,0,1,2
"46684","T21-107",129465211,18,77.78,14,4,0,0,0,0,0
"46685","T21-107",129465245,17,17.65,3,14,0,0,0,0,1
"46686","T21-107",129465384,16,87.5,14,2,0,0,0,0,2
"46687","T21-107",129465393,15,93.33,14,1,0,0,2,0,1
"46688","T21-107",129465447,16,18.75,3,13,0,0,1,1,0
"46689","T21-107",129465456,14,35.71,5,9,0,0,2,2,0
"46690","T21-107",129465575,11,63.64,7,4,0,0,6,1,1
"46691","T21-107",129465629,16,31.25,5,11,0,0,1,0,2
"46692","T21-107",129465697,19,26.32,5,14,0,1,0,0,1
"46693","T21-107",129465837,18,55.56,10,8,0,0,2,0,1
"46694","T21-107",129465856,18,88.89,16,2,0,0,2,0,1
"46695","T21-107",129465880,15,93.33,14,1,0,2,2,0,2
"46696","T21-107",129465933,18,50,9,9,0,0,0,0,3
"46697","T21-107",129465999,13,76.92,10,3,0,2,5,1,0
"46698","T21-107",129466047,19,26.32,5,14,0,0,0,0,2
"46699","T21-107",129466149,20,95,19,1,0,0,1,0,1
"46700","T21-107",129466232,19,94.74,18,1,0,1,3,0,0
"46701","T21-107",129466310,21,76.19,16,5,0,0,0,0,2
"46702","T21-107",129466332,20,35,7,13,0,0,0,1,2
"46703","T21-107",129466470,21,38.1,8,13,0,0,0,0,2
"46704","T21-107",129466521,22,95.45,21,1,0,0,0,0,1
"46705","T21-107",129466555,20,80,16,4,0,0,2,1,0
"46706","T21-107",129466575,20,85,17,3,0,0,1,1,1
"46707","T21-107",129466581,22,100,22,0,0,0,0,0,1
"46708","T21-107",129466612,22,22.73,5,17,0,0,1,0,0
"46709","T21-107",129466662,19,94.74,18,1,0,0,2,0,2
"46710","T21-107",129466684,20,100,20,0,0,1,2,0,0
"46711","T21-107",129466686,20,95,19,1,0,2,0,1,0
"46712","T21-107",129466691,18,94.44,17,1,0,0,2,1,2
"46713","T21-107",129466700,17,94.12,16,1,0,2,1,2,1
"46714","T21-107",129466706,21,90.48,19,2,0,0,1,0,1
"46715","T21-107",129466711,18,83.33,15,3,0,0,3,0,2
"46716","T21-107",129466721,20,85,17,3,0,0,3,0,0
"46717","T21-107",129466737,22,77.27,17,5,0,0,0,0,1
"46718","T21-107",129466741,21,76.19,16,5,0,1,0,0,1
"46719","T21-107",129466744,21,76.19,16,5,0,0,0,1,1
"46720","T21-107",129466751,21,71.43,15,6,0,0,1,0,1
"46721","T21-107",129466758,6,16.67,1,5,0,1,11,1,4
"46722","T21-107",129466760,16,68.75,11,5,0,1,3,1,3
"46723","T21-107",129466762,18,72.22,13,5,0,0,2,1,3
"46724","T21-107",129466778,17,0,0,17,0,1,4,1,1
"46725","T21-107",129466784,23,4.35,1,22,0,0,0,0,1
"46726","T21-107",129466794,22,0,0,22,0,0,2,0,0
"46727","T21-107",129466802,21,4.76,1,20,0,2,0,0,1
"46728","T21-107",129466806,20,10,2,18,0,0,3,0,1
"46729","T21-107",129466808,18,0,0,18,0,0,5,0,1
"46730","T21-107",129466836,20,0,0,20,0,1,2,0,1
"46731","T21-107",129466872,22,77.27,17,5,0,0,0,0,1
"46732","T21-107",129466887,20,75,15,5,0,0,1,0,1
"46733","T21-107",129466890,19,78.95,15,4,0,0,1,0,2
"46734","T21-107",129466894,20,65,13,7,0,0,1,1,0
"46735","T21-107",129466904,22,77.27,17,5,0,0,0,0,0
"46736","T21-107",129466908,19,78.95,15,4,0,0,2,0,1
"46737","T21-107",129466920,21,19.05,4,17,0,0,1,1,0
"46738","T21-107",129466929,23,73.91,17,6,0,0,0,0,0
"46739","T21-107",129466941,20,65,13,7,0,0,3,0,0
"46740","T21-107",129466944,23,73.91,17,6,0,0,0,0,0
"46741","T21-107",129466950,21,76.19,16,5,0,0,2,0,0
"46742","T21-107",129466964,13,38.46,5,8,0,0,9,0,1
"46743","T21-107",129466967,22,68.18,15,7,0,0,1,0,0
"46744","T21-107",129466972,20,70,14,6,0,0,3,0,0
"46745","T21-107",129466975,20,35,7,13,0,0,2,0,1
"46746","T21-107",129466982,15,13.33,2,13,0,0,6,0,2
"46747","T21-107",129466990,22,77.27,17,5,0,1,0,0,0
"46748","T21-107",129467008,19,73.68,14,5,0,1,3,1,0
"46749","T21-107",129467011,23,69.57,16,7,0,0,1,0,0
"46750","T21-107",129467014,12,33.33,4,8,0,0,11,0,1
"46751","T21-107",129467017,23,60.87,14,9,0,0,1,0,0
"46752","T21-107",129467030,20,60,12,8,0,0,3,0,1
"46753","T21-107",129467033,9,33.33,3,6,0,1,13,0,1
"46754","T21-107",129467038,23,52.17,12,11,0,0,0,0,1
"46755","T21-107",129467042,22,63.64,14,8,0,0,0,0,2
"46756","T21-107",129467046,15,20,3,12,0,0,7,1,1
"46757","T21-107",129467057,18,11.11,2,16,0,0,5,0,1
"46758","T21-107",129467066,22,68.18,15,7,0,0,1,0,1
"46759","T21-107",129467073,22,63.64,14,8,0,0,1,0,1
"46760","T21-107",129467084,20,60,12,8,0,0,1,1,2
"46761","T21-107",129467090,18,38.89,7,11,0,1,5,0,0
"46762","T21-107",129467092,19,52.63,10,9,0,0,5,0,0
"46763","T21-107",129467094,22,54.55,12,10,0,0,2,0,0
"46764","T21-107",129467099,10,0,0,10,0,0,13,1,0
"46765","T21-107",129467105,21,0,0,21,0,0,3,0,0
"46766","T21-107",129467111,12,33.33,4,8,0,1,11,0,0
"46767","T21-107",129467113,18,61.11,11,7,0,0,6,0,0
"46768","T21-107",129467115,18,61.11,11,7,0,0,4,1,1
"46769","T21-107",129467140,21,9.52,2,19,0,0,3,0,0
"46770","T21-107",129467146,24,12.5,3,21,0,0,0,0,0
"46771","T21-107",129467151,18,0,0,18,0,0,5,0,1
"46772","T21-107",129467163,18,0,0,18,0,1,3,1,1
"46773","T21-107",129467170,24,0,0,24,0,0,0,0,0
"46774","T21-107",129467173,23,0,0,23,0,0,1,0,0
"46775","T21-107",129467182,24,0,0,24,0,0,0,0,0
"46776","T21-107",129467191,16,0,0,16,0,2,5,1,0
"46777","T21-107",129467197,19,0,0,19,0,0,4,0,1
"46778","T21-107",129467203,21,4.76,1,20,0,0,3,0,0
"46779","T21-107",129467205,21,0,0,21,0,1,2,0,0
"46780","T21-107",129467210,20,0,0,20,0,0,3,0,1
"46781","T21-107",129467229,22,72.73,16,6,0,0,2,0,0
"46782","T21-107",129467231,24,70.83,17,7,0,0,0,0,0
"46783","T21-107",129467242,23,73.91,17,6,0,0,0,0,1
"46784","T21-107",129467249,22,63.64,14,8,0,0,1,0,1
"46785","T21-107",129467254,18,66.67,12,6,0,1,3,1,1
"46786","T21-107",129467257,20,65,13,7,0,0,1,1,2
"46787","T21-107",129467261,23,69.57,16,7,0,0,1,0,0
"46788","T21-107",129467271,18,27.78,5,13,0,0,5,0,1
"46789","T21-107",129467273,18,5.56,1,17,0,0,3,0,3
"46790","T21-107",129467278,23,69.57,16,7,0,0,1,0,0
"46791","T21-107",129467283,24,66.67,16,8,0,0,0,0,0
"46792","T21-107",129467289,19,57.89,11,8,0,0,5,0,0
"46793","T21-107",129467310,19,52.63,10,9,0,0,4,0,1
"46794","T21-107",129467315,21,61.9,13,8,0,0,3,0,0
"46795","T21-107",129467321,21,57.14,12,9,0,0,1,0,2
"46796","T21-107",129467331,20,75,15,5,0,0,4,0,0
"46797","T21-107",129467344,15,6.67,1,14,0,1,6,0,2
"46798","T21-107",129467349,23,65.22,15,8,0,0,0,0,1
"46799","T21-107",129467361,14,0,0,14,0,3,6,0,1
"46800","T21-107",129467377,23,65.22,15,8,0,0,1,0,0
"46801","T21-107",129467388,22,63.64,14,8,0,0,2,0,0
"46802","T21-107",129467391,12,8.33,1,11,0,0,10,0,2
"46803","T21-107",129467394,17,11.76,2,15,0,1,4,0,2
"46804","T21-107",129467406,18,66.67,12,6,0,0,3,3,0
"46805","T21-107",129467427,21,71.43,15,6,0,0,3,0,0
"46806","T21-107",129467431,15,6.67,1,14,0,0,8,1,0
"46807","T21-107",129467444,22,63.64,14,8,0,0,2,0,0
"46808","T21-107",129467482,22,63.64,14,8,0,0,2,0,0
"46809","T21-107",129467509,22,95.45,21,1,0,0,0,1,1
"46810","T21-107",129467531,22,72.73,16,6,0,0,2,0,0
"46811","T21-107",129467538,20,70,14,6,0,0,2,0,2
"46812","T21-107",129467545,21,66.67,14,7,0,0,2,1,0
"46813","T21-107",129467587,1,0,0,1,0,0,0,1,8
"46814","T21-107",129467594,22,59.09,13,9,0,0,1,0,1
"46815","T21-107",129467633,22,63.64,14,8,0,0,0,0,2
"46816","T21-107",129467668,19,68.42,13,6,0,3,2,0,0
"46817","T21-107",129467670,22,72.73,16,6,0,0,0,2,0
"46818","T21-107",129467829,19,63.16,12,7,0,0,3,1,0
"46819","T21-107",129467856,19,94.74,18,1,0,0,4,0,0
"46820","T21-107",129467864,19,94.74,18,1,0,0,2,2,0
"46821","T21-107",129467876,20,90,18,2,0,0,2,0,1
"46822","T21-107",129467903,21,80.95,17,4,0,0,0,1,1
"46823","T21-107",129468053,20,95,19,1,0,1,0,0,0
"46824","T21-107",129468175,15,73.33,11,4,0,3,3,0,0
"46825","T21-107",129468292,18,55.56,10,8,0,0,2,0,1
"46826","T21-107",129468332,19,89.47,17,2,0,1,0,1,0
"46827","T21-107",129468334,20,90,18,2,0,0,0,0,1
"46828","T21-107",129468364,19,47.37,9,10,0,0,0,0,1
"46829","T21-107",129468399,18,94.44,17,1,0,0,0,0,2
"46830","T21-107",129468444,17,100,17,0,0,1,2,0,0
"46831","T21-107",129468446,14,92.86,13,1,0,1,4,0,1
"46832","T21-107",129468474,18,88.89,16,2,0,0,0,0,2
"46833","T21-107",129468544,19,84.21,16,3,0,1,0,0,0
"46834","T21-107",129468621,18,61.11,11,7,0,0,2,0,0
"46835","T21-107",129468649,20,45,9,11,0,0,0,0,0
"46836","T21-107",129468744,18,72.22,13,5,0,0,1,0,0
"46837","T21-107",129468815,18,100,18,0,0,0,1,0,0
