,DataSet,Sample,Pos,Calls_num,Meth_num,Percent_Methylated,feature
12305,Radium,1501-1716,131266093,18,13,72.2222222222222,Intron1
12306,Radium,1501-1725,131264785,11,10,90.9090909090909,Promoter
12307,Radium,1501-1725,131264819,12,9,75,Promoter
12308,Radium,1501-1725,131264839,10,6,60,Promoter
12309,Radium,1501-1725,131264845,11,7,63.6363636363636,Promoter
12310,Radium,1501-1725,131264876,7,6,85.7142857142857,Promoter
12311,Radium,1501-1725,131264926,9,8,88.8888888888889,Promoter
12312,Radium,1501-1725,131264948,9,6,66.6666666666667,Promoter
12313,Radium,1501-1725,131264950,10,7,70,Promoter
12314,Radium,1501-1725,131264955,12,9,75,Promoter
12315,Radium,1501-1725,131264964,12,9,75,Promoter
12316,Radium,1501-1725,131264970,11,7,63.6363636363636,Promoter
12317,Radium,1501-1725,131264975,10,5,50,Promoter
12318,Radium,1501-1725,131264985,11,3,27.2727272727273,Promoter
12319,Radium,1501-1725,131265001,12,5,41.6666666666667,Promoter
12320,Radium,1501-1725,131265005,11,4,36.3636363636364,Promoter
12321,Radium,1501-1725,131265008,12,5,41.6666666666667,Promoter
12322,Radium,1501-1725,131265015,12,0,0,Promoter
12323,Radium,1501-1725,131265022,10,1,10,Promoter
12324,Radium,1501-1725,131265024,11,2,18.1818181818182,Promoter
12325,Radium,1501-1725,131265026,11,3,27.2727272727273,Promoter
12326,Radium,1501-1725,131265042,11,0,0,Promoter
12327,Radium,1501-1725,131265048,12,1,8.33333333333333,Promoter
12328,Radium,1501-1725,131265058,12,1,8.33333333333333,Promoter
12329,Radium,1501-1725,131265066,12,1,8.33333333333333,Promoter
12330,Radium,1501-1725,131265070,12,1,8.33333333333333,Promoter
12331,Radium,1501-1725,131265072,11,1,9.09090909090909,Promoter
12332,Radium,1501-1725,131265100,10,0,0,Promoter
12333,Radium,1501-1725,131265136,10,0,0,Promoter
12334,Radium,1501-1725,131265151,11,0,0,Promoter
12335,Radium,1501-1725,131265154,10,0,0,Promoter
12336,Radium,1501-1725,131265158,11,0,0,Promoter
12337,Radium,1501-1725,131265168,11,0,0,Promoter
12338,Radium,1501-1725,131265172,11,0,0,Promoter
12339,Radium,1501-1725,131265184,11,0,0,Promoter
12340,Radium,1501-1725,131265193,12,0,0,Promoter
12341,Radium,1501-1725,131265205,12,0,0,Promoter
12342,Radium,1501-1725,131265208,12,0,0,Promoter
12343,Radium,1501-1725,131265214,12,0,0,Promoter
12344,Radium,1501-1725,131265228,12,0,0,Promoter
12345,Radium,1501-1725,131265231,13,0,0,Promoter
12346,Radium,1501-1725,131265236,13,1,7.69230769230769,Promoter
12347,Radium,1501-1725,131265239,12,0,0,Promoter
12348,Radium,1501-1725,131265246,13,0,0,Promoter
12349,Radium,1501-1725,131265254,11,0,0,Promoter
12350,Radium,1501-1725,131265272,11,0,0,Promoter
12351,Radium,1501-1725,131265275,12,0,0,Promoter
12352,Radium,1501-1725,131265278,13,0,0,Promoter
12353,Radium,1501-1725,131265281,11,1,9.09090909090909,Promoter
12354,Radium,1501-1725,131265294,10,0,0,Promoter
12355,Radium,1501-1725,131265297,12,0,0,Promoter
12356,Radium,1501-1725,131265302,10,0,0,Promoter
12357,Radium,1501-1725,131265306,9,1,11.1111111111111,Promoter
12358,Radium,1501-1725,131265310,11,1,9.09090909090909,Promoter
12359,Radium,1501-1725,131265321,11,1,9.09090909090909,Promoter
12360,Radium,1501-1725,131265330,11,0,0,Promoter
12361,Radium,1501-1725,131265337,10,2,20,Promoter
12362,Radium,1501-1725,131265348,13,1,7.69230769230769,Promoter
12363,Radium,1501-1725,131265354,12,0,0,Promoter
12364,Radium,1501-1725,131265356,13,0,0,Promoter
12365,Radium,1501-1725,131265358,13,0,0,Promoter
12366,Radium,1501-1725,131265363,12,0,0,Promoter
12367,Radium,1501-1725,131265369,11,0,0,Promoter
12368,Radium,1501-1725,131265375,13,0,0,Promoter
12369,Radium,1501-1725,131265377,13,0,0,Promoter
12370,Radium,1501-1725,131265379,13,0,0,Promoter
12371,Radium,1501-1725,131265404,12,0,0,Promoter
12372,Radium,1501-1725,131265410,12,0,0,Promoter
12373,Radium,1501-1725,131265415,13,0,0,Promoter
12374,Radium,1501-1725,131265427,12,0,0,Promoter
12375,Radium,1501-1725,131265434,13,0,0,Promoter
12376,Radium,1501-1725,131265437,12,0,0,Promoter
12377,Radium,1501-1725,131265446,12,1,8.33333333333333,Promoter
12378,Radium,1501-1725,131265455,13,0,0,Promoter
12379,Radium,1501-1725,131265461,13,0,0,Promoter
12380,Radium,1501-1725,131265467,12,0,0,Promoter
12381,Radium,1501-1725,131265469,13,0,0,Promoter
12382,Radium,1501-1725,131265474,10,0,0,Promoter
12383,Radium,1501-1725,131265493,13,0,0,Promoter
12384,Radium,1501-1725,131265495,12,0,0,Promoter
12385,Radium,1501-1725,131265506,12,0,0,Exon1
12386,Radium,1501-1725,131265513,13,0,0,Exon1
12387,Radium,1501-1725,131265518,13,0,0,Exon1
12388,Radium,1501-1725,131265521,12,1,8.33333333333333,Exon1
12389,Radium,1501-1725,131265525,11,0,0,Exon1
12390,Radium,1501-1725,131265535,12,0,0,Exon1
12391,Radium,1501-1725,131265537,11,0,0,Exon1
12392,Radium,1501-1725,131265542,13,0,0,Exon1
12393,Radium,1501-1725,131265547,12,0,0,Exon1
12394,Radium,1501-1725,131265553,10,0,0,Exon1
12395,Radium,1501-1725,131265574,12,0,0,Intron1
12396,Radium,1501-1725,131265579,13,0,0,Intron1
12397,Radium,1501-1725,131265585,11,2,18.1818181818182,Intron1
12398,Radium,1501-1725,131265595,11,0,0,Intron1
12399,Radium,1501-1725,131265608,11,0,0,Intron1
12400,Radium,1501-1725,131265613,12,0,0,Intron1
12401,Radium,1501-1725,131265625,13,0,0,Intron1
12402,Radium,1501-1725,131265641,13,0,0,Intron1
12403,Radium,1501-1725,131265652,13,0,0,Intron1
12404,Radium,1501-1725,131265655,10,0,0,Intron1
12405,Radium,1501-1725,131265658,10,0,0,Intron1
12406,Radium,1501-1725,131265670,12,0,0,Intron1
12407,Radium,1501-1725,131265691,12,0,0,Intron1
12408,Radium,1501-1725,131265695,12,0,0,Intron1
12409,Radium,1501-1725,131265708,11,1,9.09090909090909,Intron1
12410,Radium,1501-1725,131265746,9,0,0,Intron1
12411,Radium,1501-1725,131265773,13,11,84.6153846153846,Intron1
12412,Radium,1501-1725,131265795,12,5,41.6666666666667,Intron1
12413,Radium,1501-1725,131265802,13,8,61.5384615384615,Intron1
12414,Radium,1501-1725,131265809,13,3,23.0769230769231,Intron1
12415,Radium,1501-1725,131265851,5,0,0,Intron1
12416,Radium,1501-1725,131265858,8,1,12.5,Intron1
12417,Radium,1501-1725,131265897,10,1,10,Intron1
12418,Radium,1501-1725,131265932,11,1,9.09090909090909,Intron1
12419,Radium,1501-1725,131265934,12,1,8.33333333333333,Intron1
12420,Radium,1501-1725,131266093,10,6,60,Intron1
12421,Radium,1501-1757,131264785,22,21,95.4545454545455,Promoter
12422,Radium,1501-1757,131264819,21,20,95.2380952380952,Promoter
12423,Radium,1501-1757,131264839,23,21,91.304347826087,Promoter
12424,Radium,1501-1757,131264845,21,20,95.2380952380952,Promoter
12425,Radium,1501-1757,131264876,16,10,62.5,Promoter
12426,Radium,1501-1757,131264926,17,12,70.5882352941177,Promoter
12427,Radium,1501-1757,131264948,19,6,31.5789473684211,Promoter
12428,Radium,1501-1757,131264950,18,6,33.3333333333333,Promoter
12429,Radium,1501-1757,131264955,16,14,87.5,Promoter
12430,Radium,1501-1757,131264964,22,19,86.3636363636364,Promoter
12431,Radium,1501-1757,131264970,22,15,68.1818181818182,Promoter
12432,Radium,1501-1757,131264975,20,20,100,Promoter
12433,Radium,1501-1757,131264985,18,3,16.6666666666667,Promoter
12434,Radium,1501-1757,131265001,18,10,55.5555555555556,Promoter
12435,Radium,1501-1757,131265005,19,4,21.0526315789474,Promoter
12436,Radium,1501-1757,131265008,18,3,16.6666666666667,Promoter
12437,Radium,1501-1757,131265015,20,3,15,Promoter
12438,Radium,1501-1757,131265022,15,10,66.6666666666667,Promoter
12439,Radium,1501-1757,131265024,21,14,66.6666666666667,Promoter
12440,Radium,1501-1757,131265026,17,11,64.7058823529412,Promoter
12441,Radium,1501-1757,131265042,21,15,71.4285714285714,Promoter
12442,Radium,1501-1757,131265048,21,8,38.0952380952381,Promoter
12443,Radium,1501-1757,131265058,23,17,73.9130434782609,Promoter
12444,Radium,1501-1757,131265066,21,13,61.9047619047619,Promoter
12445,Radium,1501-1757,131265070,23,16,69.5652173913043,Promoter
12446,Radium,1501-1757,131265072,20,13,65,Promoter
12447,Radium,1501-1757,131265100,20,2,10,Promoter
12448,Radium,1501-1757,131265136,21,6,28.5714285714286,Promoter
12449,Radium,1501-1757,131265151,22,0,0,Promoter
12450,Radium,1501-1757,131265154,22,1,4.54545454545455,Promoter
12451,Radium,1501-1757,131265158,22,2,9.09090909090909,Promoter
12452,Radium,1501-1757,131265168,19,1,5.26315789473684,Promoter
12453,Radium,1501-1757,131265172,21,2,9.52380952380952,Promoter
12454,Radium,1501-1757,131265184,19,1,5.26315789473684,Promoter
12455,Radium,1501-1757,131265193,23,3,13.0434782608696,Promoter
12456,Radium,1501-1757,131265205,22,2,9.09090909090909,Promoter
12457,Radium,1501-1757,131265208,21,3,14.2857142857143,Promoter
12458,Radium,1501-1757,131265214,18,2,11.1111111111111,Promoter
12459,Radium,1501-1757,131265228,21,1,4.76190476190476,Promoter
12460,Radium,1501-1757,131265231,23,1,4.34782608695652,Promoter
12461,Radium,1501-1757,131265236,18,1,5.55555555555556,Promoter
12462,Radium,1501-1757,131265239,22,4,18.1818181818182,Promoter
12463,Radium,1501-1757,131265246,20,1,5,Promoter
12464,Radium,1501-1757,131265254,21,2,9.52380952380952,Promoter
12465,Radium,1501-1757,131265272,21,0,0,Promoter
12466,Radium,1501-1757,131265275,21,1,4.76190476190476,Promoter
12467,Radium,1501-1757,131265278,19,1,5.26315789473684,Promoter
12468,Radium,1501-1757,131265281,17,3,17.6470588235294,Promoter
12469,Radium,1501-1757,131265294,21,4,19.047619047619,Promoter
12470,Radium,1501-1757,131265297,23,3,13.0434782608696,Promoter
12471,Radium,1501-1757,131265302,17,3,17.6470588235294,Promoter
12472,Radium,1501-1757,131265306,16,3,18.75,Promoter
12473,Radium,1501-1757,131265310,22,3,13.6363636363636,Promoter
12474,Radium,1501-1757,131265321,20,2,10,Promoter
12475,Radium,1501-1757,131265330,14,1,7.14285714285714,Promoter
12476,Radium,1501-1757,131265337,20,3,15,Promoter
12477,Radium,1501-1757,131265348,14,2,14.2857142857143,Promoter
12478,Radium,1501-1757,131265354,21,1,4.76190476190476,Promoter
12479,Radium,1501-1757,131265356,20,0,0,Promoter
12480,Radium,1501-1757,131265358,22,0,0,Promoter
12481,Radium,1501-1757,131265363,19,0,0,Promoter
12482,Radium,1501-1757,131265369,23,1,4.34782608695652,Promoter
12483,Radium,1501-1757,131265375,21,0,0,Promoter
12484,Radium,1501-1757,131265377,22,0,0,Promoter
12485,Radium,1501-1757,131265379,20,0,0,Promoter
12486,Radium,1501-1757,131265404,22,2,9.09090909090909,Promoter
12487,Radium,1501-1757,131265410,20,11,55,Promoter
12488,Radium,1501-1757,131265415,18,6,33.3333333333333,Promoter
12489,Radium,1501-1757,131265427,20,0,0,Promoter
12490,Radium,1501-1757,131265434,20,0,0,Promoter
12491,Radium,1501-1757,131265437,18,0,0,Promoter
12492,Radium,1501-1757,131265446,21,0,0,Promoter
12493,Radium,1501-1757,131265455,22,1,4.54545454545455,Promoter
12494,Radium,1501-1757,131265461,19,0,0,Promoter
12495,Radium,1501-1757,131265467,16,1,6.25,Promoter
12496,Radium,1501-1757,131265469,22,0,0,Promoter
12497,Radium,1501-1757,131265474,17,1,5.88235294117647,Promoter
12498,Radium,1501-1757,131265493,21,6,28.5714285714286,Promoter
12499,Radium,1501-1757,131265495,21,6,28.5714285714286,Promoter
12500,Radium,1501-1757,131265506,22,2,9.09090909090909,Exon1
12501,Radium,1501-1757,131265513,18,7,38.8888888888889,Exon1
12502,Radium,1501-1757,131265518,16,8,50,Exon1
12503,Radium,1501-1757,131265521,21,3,14.2857142857143,Exon1
12504,Radium,1501-1757,131265525,22,2,9.09090909090909,Exon1
12505,Radium,1501-1757,131265535,19,2,10.5263157894737,Exon1
12506,Radium,1501-1757,131265537,21,3,14.2857142857143,Exon1
12507,Radium,1501-1757,131265542,22,5,22.7272727272727,Exon1
12508,Radium,1501-1757,131265547,20,5,25,Exon1
12509,Radium,1501-1757,131265553,19,6,31.5789473684211,Exon1
12510,Radium,1501-1757,131265574,21,4,19.047619047619,Intron1
12511,Radium,1501-1757,131265579,19,5,26.3157894736842,Intron1
12512,Radium,1501-1757,131265585,14,11,78.5714285714286,Intron1
12513,Radium,1501-1757,131265595,18,13,72.2222222222222,Intron1
12514,Radium,1501-1757,131265608,17,13,76.4705882352941,Intron1
12515,Radium,1501-1757,131265613,18,15,83.3333333333333,Intron1
12516,Radium,1501-1757,131265625,19,5,26.3157894736842,Intron1
12517,Radium,1501-1757,131265641,20,16,80,Intron1
12518,Radium,1501-1757,131265652,20,16,80,Intron1
12519,Radium,1501-1757,131265655,19,14,73.6842105263158,Intron1
12520,Radium,1501-1757,131265658,19,7,36.8421052631579,Intron1
12521,Radium,1501-1757,131265670,19,3,15.7894736842105,Intron1
12522,Radium,1501-1757,131265691,19,1,5.26315789473684,Intron1
12523,Radium,1501-1757,131265695,18,1,5.55555555555556,Intron1
12524,Radium,1501-1757,131265708,18,1,5.55555555555556,Intron1
12525,Radium,1501-1757,131265746,20,2,10,Intron1
12526,Radium,1501-1757,131265773,20,18,90,Intron1
12527,Radium,1501-1757,131265795,17,13,76.4705882352941,Intron1
12528,Radium,1501-1757,131265802,20,19,95,Intron1
12529,Radium,1501-1757,131265809,18,15,83.3333333333333,Intron1
12530,Radium,1501-1757,131265851,16,6,37.5,Intron1
12531,Radium,1501-1757,131265858,15,8,53.3333333333333,Intron1
12532,Radium,1501-1757,131265897,16,12,75,Intron1
12533,Radium,1501-1757,131265932,20,16,80,Intron1
12534,Radium,1501-1757,131265934,19,15,78.9473684210526,Intron1
12535,Radium,1501-1757,131266093,18,16,88.8888888888889,Intron1
12536,Radium,1501-1765,131264785,26,19,73.0769230769231,Promoter
12537,Radium,1501-1765,131264819,26,21,80.7692307692308,Promoter
12538,Radium,1501-1765,131264839,22,9,40.9090909090909,Promoter
12539,Radium,1501-1765,131264845,30,17,56.6666666666667,Promoter
12540,Radium,1501-1765,131264876,22,14,63.6363636363636,Promoter
12541,Radium,1501-1765,131264926,30,25,83.3333333333333,Promoter
12542,Radium,1501-1765,131264948,33,6,18.1818181818182,Promoter
12543,Radium,1501-1765,131264950,31,6,19.3548387096774,Promoter
12544,Radium,1501-1765,131264955,28,6,21.4285714285714,Promoter
12545,Radium,1501-1765,131264964,33,8,24.2424242424242,Promoter
12546,Radium,1501-1765,131264970,35,4,11.4285714285714,Promoter
12547,Radium,1501-1765,131264975,29,4,13.7931034482759,Promoter
12548,Radium,1501-1765,131264985,32,2,6.25,Promoter
12549,Radium,1501-1765,131265001,33,3,9.09090909090909,Promoter
12550,Radium,1501-1765,131265005,33,3,9.09090909090909,Promoter
12551,Radium,1501-1765,131265008,32,3,9.375,Promoter
12552,Radium,1501-1765,131265015,35,0,0,Promoter
12553,Radium,1501-1765,131265022,33,0,0,Promoter
12554,Radium,1501-1765,131265024,35,1,2.85714285714286,Promoter
12555,Radium,1501-1765,131265026,33,2,6.06060606060606,Promoter
12556,Radium,1501-1765,131265042,29,0,0,Promoter
12557,Radium,1501-1765,131265048,33,3,9.09090909090909,Promoter
12558,Radium,1501-1765,131265058,33,0,0,Promoter
12559,Radium,1501-1765,131265066,30,0,0,Promoter
12560,Radium,1501-1765,131265070,32,0,0,Promoter
12561,Radium,1501-1765,131265072,31,1,3.2258064516129,Promoter
12562,Radium,1501-1765,131265100,34,0,0,Promoter
12563,Radium,1501-1765,131265136,36,0,0,Promoter
12564,Radium,1501-1765,131265151,34,0,0,Promoter
12565,Radium,1501-1765,131265154,36,0,0,Promoter
12566,Radium,1501-1765,131265158,33,0,0,Promoter
12567,Radium,1501-1765,131265168,28,0,0,Promoter
12568,Radium,1501-1765,131265172,32,0,0,Promoter
12569,Radium,1501-1765,131265184,25,0,0,Promoter
12570,Radium,1501-1765,131265193,33,0,0,Promoter
12571,Radium,1501-1765,131265205,32,0,0,Promoter
12572,Radium,1501-1765,131265208,31,0,0,Promoter
12573,Radium,1501-1765,131265214,27,0,0,Promoter
12574,Radium,1501-1765,131265228,35,0,0,Promoter
12575,Radium,1501-1765,131265231,36,0,0,Promoter
12576,Radium,1501-1765,131265236,33,0,0,Promoter
12577,Radium,1501-1765,131265239,33,0,0,Promoter
12578,Radium,1501-1765,131265246,30,1,3.33333333333333,Promoter
12579,Radium,1501-1765,131265254,34,0,0,Promoter
12580,Radium,1501-1765,131265272,33,0,0,Promoter
12581,Radium,1501-1765,131265275,33,0,0,Promoter
12582,Radium,1501-1765,131265278,32,0,0,Promoter
12583,Radium,1501-1765,131265281,31,1,3.2258064516129,Promoter
12584,Radium,1501-1765,131265294,33,0,0,Promoter
12585,Radium,1501-1765,131265297,36,0,0,Promoter
12586,Radium,1501-1765,131265302,27,1,3.7037037037037,Promoter
12587,Radium,1501-1765,131265306,34,0,0,Promoter
12588,Radium,1501-1765,131265310,36,1,2.77777777777778,Promoter
12589,Radium,1501-1765,131265321,25,1,4,Promoter
12590,Radium,1501-1765,131265330,20,0,0,Promoter
12591,Radium,1501-1765,131265337,33,9,27.2727272727273,Promoter
12592,Radium,1501-1765,131265348,28,1,3.57142857142857,Promoter
12593,Radium,1501-1765,131265354,34,1,2.94117647058824,Promoter
12594,Radium,1501-1765,131265356,34,0,0,Promoter
12595,Radium,1501-1765,131265358,34,1,2.94117647058824,Promoter
12596,Radium,1501-1765,131265363,32,0,0,Promoter
12597,Radium,1501-1765,131265369,32,0,0,Promoter
12598,Radium,1501-1765,131265375,34,1,2.94117647058824,Promoter
12599,Radium,1501-1765,131265377,34,1,2.94117647058824,Promoter
12600,Radium,1501-1765,131265379,33,0,0,Promoter
12601,Radium,1501-1765,131265404,35,1,2.85714285714286,Promoter
12602,Radium,1501-1765,131265410,33,0,0,Promoter
12603,Radium,1501-1765,131265415,30,0,0,Promoter
12604,Radium,1501-1765,131265427,32,2,6.25,Promoter
12605,Radium,1501-1765,131265434,33,0,0,Promoter
12606,Radium,1501-1765,131265437,31,0,0,Promoter
12607,Radium,1501-1765,131265446,30,1,3.33333333333333,Promoter
12608,Radium,1501-1765,131265455,34,0,0,Promoter
12609,Radium,1501-1765,131265461,30,0,0,Promoter
12610,Radium,1501-1765,131265467,31,0,0,Promoter
12611,Radium,1501-1765,131265469,34,0,0,Promoter
12612,Radium,1501-1765,131265474,31,0,0,Promoter
12613,Radium,1501-1765,131265493,34,0,0,Promoter
12614,Radium,1501-1765,131265495,35,0,0,Promoter
12615,Radium,1501-1765,131265506,34,1,2.94117647058824,Exon1
12616,Radium,1501-1765,131265513,33,1,3.03030303030303,Exon1
12617,Radium,1501-1765,131265518,32,1,3.125,Exon1
12618,Radium,1501-1765,131265521,30,1,3.33333333333333,Exon1
12619,Radium,1501-1765,131265525,34,0,0,Exon1
12620,Radium,1501-1765,131265535,34,2,5.88235294117647,Exon1
12621,Radium,1501-1765,131265537,35,0,0,Exon1
12622,Radium,1501-1765,131265542,35,0,0,Exon1
12623,Radium,1501-1765,131265547,32,0,0,Exon1
12624,Radium,1501-1765,131265553,29,4,13.7931034482759,Exon1
12625,Radium,1501-1765,131265574,33,1,3.03030303030303,Intron1
12626,Radium,1501-1765,131265579,33,1,3.03030303030303,Intron1
12627,Radium,1501-1765,131265585,20,0,0,Intron1
12628,Radium,1501-1765,131265595,30,1,3.33333333333333,Intron1
12629,Radium,1501-1765,131265608,30,1,3.33333333333333,Intron1
12630,Radium,1501-1765,131265613,33,0,0,Intron1
12631,Radium,1501-1765,131265625,34,1,2.94117647058824,Intron1
12632,Radium,1501-1765,131265641,35,0,0,Intron1
12633,Radium,1501-1765,131265652,33,1,3.03030303030303,Intron1
12634,Radium,1501-1765,131265655,28,1,3.57142857142857,Intron1
12635,Radium,1501-1765,131265658,28,1,3.57142857142857,Intron1
12636,Radium,1501-1765,131265670,28,0,0,Intron1
12637,Radium,1501-1765,131265691,25,0,0,Intron1
12638,Radium,1501-1765,131265695,33,0,0,Intron1
12639,Radium,1501-1765,131265708,33,3,9.09090909090909,Intron1
12640,Radium,1501-1765,131265746,23,6,26.0869565217391,Intron1
12641,Radium,1501-1765,131265773,30,26,86.6666666666667,Intron1
12642,Radium,1501-1765,131265795,30,18,60,Intron1
12643,Radium,1501-1765,131265802,28,18,64.2857142857143,Intron1
12644,Radium,1501-1765,131265809,27,15,55.5555555555556,Intron1
12645,Radium,1501-1765,131265851,24,1,4.16666666666667,Intron1
12646,Radium,1501-1765,131265858,20,5,25,Intron1
12647,Radium,1501-1765,131265897,34,15,44.1176470588235,Intron1
12648,Radium,1501-1765,131265932,31,14,45.1612903225806,Intron1
12649,Radium,1501-1765,131265934,32,17,53.125,Intron1
12650,Radium,1501-1765,131266093,27,22,81.4814814814815,Intron1
12651,Radium,1501-1770,131264785,19,18,94.7368421052632,Promoter
12652,Radium,1501-1770,131264819,19,16,84.2105263157895,Promoter
12653,Radium,1501-1770,131264839,18,12,66.6666666666667,Promoter
12654,Radium,1501-1770,131264845,22,14,63.6363636363636,Promoter
12655,Radium,1501-1770,131264876,16,11,68.75,Promoter
12656,Radium,1501-1770,131264926,22,22,100,Promoter
12657,Radium,1501-1770,131264948,17,14,82.3529411764706,Promoter
12658,Radium,1501-1770,131264950,17,14,82.3529411764706,Promoter
12659,Radium,1501-1770,131264955,16,13,81.25,Promoter
12660,Radium,1501-1770,131264964,18,13,72.2222222222222,Promoter
12661,Radium,1501-1770,131264970,20,9,45,Promoter
12662,Radium,1501-1770,131264975,19,14,73.6842105263158,Promoter
12663,Radium,1501-1770,131264985,15,7,46.6666666666667,Promoter
12664,Radium,1501-1770,131265001,21,18,85.7142857142857,Promoter
12665,Radium,1501-1770,131265005,20,13,65,Promoter
12666,Radium,1501-1770,131265008,18,8,44.4444444444444,Promoter
12667,Radium,1501-1770,131265015,18,8,44.4444444444444,Promoter
12668,Radium,1501-1770,131265022,18,10,55.5555555555556,Promoter
12669,Radium,1501-1770,131265024,20,12,60,Promoter
12670,Radium,1501-1770,131265026,20,12,60,Promoter
12671,Radium,1501-1770,131265042,21,6,28.5714285714286,Promoter
12672,Radium,1501-1770,131265048,20,5,25,Promoter
12673,Radium,1501-1770,131265058,19,9,47.3684210526316,Promoter
12674,Radium,1501-1770,131265066,19,12,63.1578947368421,Promoter
12675,Radium,1501-1770,131265070,21,13,61.9047619047619,Promoter
12676,Radium,1501-1770,131265072,18,12,66.6666666666667,Promoter
12677,Radium,1501-1770,131265100,19,9,47.3684210526316,Promoter
12678,Radium,1501-1770,131265136,22,0,0,Promoter
12679,Radium,1501-1770,131265151,19,1,5.26315789473684,Promoter
12680,Radium,1501-1770,131265154,22,2,9.09090909090909,Promoter
12681,Radium,1501-1770,131265158,19,0,0,Promoter
12682,Radium,1501-1770,131265168,17,0,0,Promoter
12683,Radium,1501-1770,131265172,21,0,0,Promoter
12684,Radium,1501-1770,131265184,19,0,0,Promoter
12685,Radium,1501-1770,131265193,19,1,5.26315789473684,Promoter
12686,Radium,1501-1770,131265205,18,1,5.55555555555556,Promoter
12687,Radium,1501-1770,131265208,19,1,5.26315789473684,Promoter
12688,Radium,1501-1770,131265214,18,0,0,Promoter
12689,Radium,1501-1770,131265228,20,0,0,Promoter
12690,Radium,1501-1770,131265231,19,2,10.5263157894737,Promoter
12691,Radium,1501-1770,131265236,19,1,5.26315789473684,Promoter
12692,Radium,1501-1770,131265239,20,1,5,Promoter
12693,Radium,1501-1770,131265246,19,0,0,Promoter
12694,Radium,1501-1770,131265254,22,1,4.54545454545455,Promoter
12695,Radium,1501-1770,131265272,20,1,5,Promoter
12696,Radium,1501-1770,131265275,21,0,0,Promoter
12697,Radium,1501-1770,131265278,20,1,5,Promoter
12698,Radium,1501-1770,131265281,21,0,0,Promoter
12699,Radium,1501-1770,131265294,19,1,5.26315789473684,Promoter
12700,Radium,1501-1770,131265297,19,0,0,Promoter
12701,Radium,1501-1770,131265302,15,2,13.3333333333333,Promoter
12702,Radium,1501-1770,131265306,20,0,0,Promoter
12703,Radium,1501-1770,131265310,20,1,5,Promoter
12704,Radium,1501-1770,131265321,16,0,0,Promoter
12705,Radium,1501-1770,131265330,13,0,0,Promoter
12706,Radium,1501-1770,131265337,13,2,15.3846153846154,Promoter
12707,Radium,1501-1770,131265348,16,2,12.5,Promoter
12708,Radium,1501-1770,131265354,13,1,7.69230769230769,Promoter
12709,Radium,1501-1770,131265356,20,3,15,Promoter
12710,Radium,1501-1770,131265358,19,1,5.26315789473684,Promoter
12711,Radium,1501-1770,131265363,20,2,10,Promoter
12712,Radium,1501-1770,131265369,19,5,26.3157894736842,Promoter
12713,Radium,1501-1770,131265375,18,2,11.1111111111111,Promoter
12714,Radium,1501-1770,131265377,19,0,0,Promoter
12715,Radium,1501-1770,131265379,20,0,0,Promoter
12716,Radium,1501-1770,131265404,20,0,0,Promoter
12717,Radium,1501-1770,131265410,18,0,0,Promoter
12718,Radium,1501-1770,131265415,18,0,0,Promoter
12719,Radium,1501-1770,131265427,18,1,5.55555555555556,Promoter
12720,Radium,1501-1770,131265434,20,0,0,Promoter
12721,Radium,1501-1770,131265437,22,0,0,Promoter
12722,Radium,1501-1770,131265446,17,1,5.88235294117647,Promoter
12723,Radium,1501-1770,131265455,22,0,0,Promoter
12724,Radium,1501-1770,131265461,18,0,0,Promoter
12725,Radium,1501-1770,131265467,21,0,0,Promoter
12726,Radium,1501-1770,131265469,21,0,0,Promoter
12727,Radium,1501-1770,131265474,19,0,0,Promoter
12728,Radium,1501-1770,131265493,20,0,0,Promoter
12729,Radium,1501-1770,131265495,18,0,0,Promoter
12730,Radium,1501-1770,131265506,19,0,0,Exon1
12731,Radium,1501-1770,131265513,22,0,0,Exon1
12732,Radium,1501-1770,131265518,15,0,0,Exon1
12733,Radium,1501-1770,131265521,16,3,18.75,Exon1
12734,Radium,1501-1770,131265525,17,0,0,Exon1
12735,Radium,1501-1770,131265535,20,0,0,Exon1
12736,Radium,1501-1770,131265537,19,0,0,Exon1
12737,Radium,1501-1770,131265542,22,0,0,Exon1
12738,Radium,1501-1770,131265547,21,1,4.76190476190476,Exon1
12739,Radium,1501-1770,131265553,17,1,5.88235294117647,Exon1
12740,Radium,1501-1770,131265574,21,0,0,Intron1
12741,Radium,1501-1770,131265579,21,0,0,Intron1
12742,Radium,1501-1770,131265585,20,0,0,Intron1
12743,Radium,1501-1770,131265595,18,0,0,Intron1
12744,Radium,1501-1770,131265608,21,0,0,Intron1
12745,Radium,1501-1770,131265613,22,0,0,Intron1
12746,Radium,1501-1770,131265625,21,0,0,Intron1
12747,Radium,1501-1770,131265641,19,0,0,Intron1
12748,Radium,1501-1770,131265652,21,2,9.52380952380952,Intron1
12749,Radium,1501-1770,131265655,19,0,0,Intron1
12750,Radium,1501-1770,131265658,17,0,0,Intron1
12751,Radium,1501-1770,131265670,18,1,5.55555555555556,Intron1
12752,Radium,1501-1770,131265691,14,0,0,Intron1
12753,Radium,1501-1770,131265695,22,0,0,Intron1
12754,Radium,1501-1770,131265708,19,1,5.26315789473684,Intron1
12755,Radium,1501-1770,131265746,19,1,5.26315789473684,Intron1
12756,Radium,1501-1770,131265773,17,5,29.4117647058824,Intron1
